"Id","BIRTHDATE","DEATHDATE","SSN","DRIVERS","PASSPORT","PREFIX","FIRST","LAST","SUFFIX","MAIDEN","MARITAL","RACE","ETHNICITY","GENDER","BIRTHPLACE","ADDRESS","CITY","STATE","ZIP"
"630b7fd5-b020-4046-9480-d7cf893d95d7",1988-12-15,NA,"999-76-8046","S99911801","X64131729X","Mr.","Kermit56","Hahn503",NA,NA,"M","white","french","M","Philadelphia  Pennsylvania  US","611 Block View Apt 4","Scranton","Pennsylvania",18411
"f0969c4a-1efc-46c0-b868-3a8c18f0fa69",2001-07-01,NA,"999-31-5481","S99924877",NA,"Ms.","Roxane435","Daniel959",NA,NA,NA,"black","west_indian","F","Santiago de los Caballeros  Santiago  DO","689 Wisoky Corner Apt 5","Robinson","Pennsylvania",15949
"d5bd4213-dc56-42df-b6c4-664c5089c222",1997-04-21,NA,"999-40-6547","S99978514","X30016815X","Ms.","Daniele610","Stark857",NA,NA,NA,"white","english","F","Lower Burrell  Pennsylvania  US","154 Harris Bay Apt 14","West View","Pennsylvania",15229
"7e04b520-b38a-4ef5-bd37-9f68a66e61fe",1988-05-23,NA,"999-37-2383","S99940844","X56839724X","Mrs.","Brook779","Nicolas769",NA,"Nitzsche158","M","white","irish","F","Upper Milford  Pennsylvania  US","376 Herzog Glen","Williamsport","Pennsylvania",17701
"07641649-944a-4da1-9b73-3047bdda461e",1945-01-20,NA,"999-60-3524","S99922205","X30921590X","Mr.","Dwight645","Towne435",NA,NA,"M","black","west_indian","M","Santo Domingo  National District  DO","148 Effertz Annex Unit 98","Philadelphia","Pennsylvania",19102
"726850b6-aaea-4ff9-8ce8-73faaae7cfc1",1976-09-24,NA,"999-68-9024","S99934972","X48437693X","Mrs.","Sheridan30","Hoeger474",NA,"Nicolas769","M","black","african","F","Mohnton  Pennsylvania  US","784 McKenzie Trailer","Bell Acres","Pennsylvania",15003
"6775d665-5a7e-46bb-aee0-4c8ae9c6462a",1989-08-08,NA,"999-14-4901","S99966809","X78101325X","Mrs.","Carlota980","N<e1>jera755",NA,"Mac<ed>as944","M","hispanic","puerto_rican","F","Bayamon  Puerto Rico  PR","543 Weber Divide Unit 19","Bethel","Pennsylvania",19507
"a38c4987-0304-4c58-ba89-15fe1a019c10",1970-05-30,NA,"999-10-3998","S99936959","X16439829X","Mrs.","Trish512","Batz141",NA,"Tremblay80","M","white","french","F","Milton  Pennsylvania  US","187 Mayert Street","North Huntingdon","Pennsylvania",NA
"a4dc677c-3087-4bc3-9def-d78f6504aae4",1955-02-06,NA,"999-61-5476","S99996644","X89716894X","Mr.","Joesph309","Morissette863",NA,NA,"S","white","french_canadian","M","Upper Darby  Pennsylvania  US","119 Feest Byway Apt 84","Millcreek","Pennsylvania",NA
"4cee75e4-a7cb-4d52-b2bf-4ae1d5b51c11",1908-08-25,1991-09-05,"999-58-1693","S99998029","X76344972X","Mrs.","Reba58","Torphy630",NA,"Lubowitz58","M","white","german","F","Latrobe  Pennsylvania  US","140 Olson Glen Unit 66","Lower Merion","Pennsylvania",NA
"2687b24a-c4e9-45c5-8f74-6195e96d7c4a",1956-01-15,NA,"999-10-8017","S99995726","X74182960X","Mr.","Russel238","Cronin387",NA,NA,"M","white","scottish","M","Lower Frederick  Pennsylvania  US","1061 Zieme Bay Apt 67","Hazleton","Pennsylvania",18201
"30bd64ea-153a-4fa8-9c61-52bd5c38c488",1958-04-15,NA,"999-89-6554","S99924740","X75441202X","Mrs.","Theressa101","Koss676",NA,"McGlynn426","M","white","english","F","Elizabethtown  Pennsylvania  US","744 Stanton Forge Suite 46","Reading","Pennsylvania",19601
"8ac23efd-ca22-45b2-8efd-725aa60a7034",1987-09-15,NA,"999-97-8923","S99939988","X52238872X","Mr.","Eugene421","Murazik203",NA,NA,"S","white","english","M","Cranberry  Pennsylvania  US","969 Bayer Arcade Unit 43","Hempfield","Pennsylvania",NA
"974b9ded-1eb8-4fbb-a10c-b0a6f03cb140",1969-03-07,NA,"999-11-5827","S99974281","X61805710X","Mrs.","Theda286","Rice937",NA,"Kris249","M","asian","chinese","F","Chongqing  Chongqing Municipality  CN","829 Ortiz Flat","Philadelphia","Pennsylvania",19102
"44f7499c-96a7-4378-9e4e-1aa0771a9bf3",1993-05-03,NA,"999-39-1194","S99912309","X79986801X","Mr.","Dean966","Legros616",NA,NA,NA,"white","american","M","Chadds Ford  Pennsylvania  US","801 McKenzie Village","Coolbaugh","Pennsylvania",NA
"466c0f58-d0fc-41e4-80f6-93e5bffd0408",1961-08-03,NA,"999-59-5383","S99951030","X66247489X","Mr.","Mohammad578","McKenzie376",NA,NA,"M","black","african","M","Spring  Pennsylvania  US","661 Schuppe Crossing Suite 10","Black Creek","Pennsylvania",NA
"298d99e5-deac-4b5d-a12d-92b4599ce285",1934-10-07,2015-04-27,"999-80-4910","S99993963","X79737248X","Mr.","Isreal8","Kuhn96",NA,NA,"M","white","swedish","M","Derry  Pennsylvania  US","489 Flatley Route","Bullskin","Pennsylvania",NA
"15edefd5-af20-4c09-a1f1-4cc7065eaf96",1987-06-17,NA,"999-48-3132","S99966527","X52657995X","Mrs.","Maya972","Frami345",NA,"Glover433","M","white","portuguese","F","Upper Macungie  Pennsylvania  US","694 Crist Branch Apt 78","North Fayette","Pennsylvania",NA
"cec73ef0-f969-43f7-bd5f-9f35cc24b274",1954-10-23,NA,"999-75-2446","S99961565","X54311457X","Mrs.","Reta616","Maggio310",NA,"Kuvalis369","M","white","english","F","Caln  Pennsylvania  US","887 DuBuque Park","Butler","Pennsylvania",16001
"6af3cdea-d501-4771-8775-aa159e64af2b",1983-11-09,1998-07-01,"999-56-7378",NA,NA,NA,"Shay725","Lindgren255",NA,NA,NA,"white","italian","F","Jackson  Pennsylvania  US","297 McLaughlin Track Suite 29","Penn Forest","Pennsylvania",NA
"1e617122-9f1b-4101-b774-20d38101414a",1911-08-18,1996-09-13,"999-24-2123","S99950600","X55024189X","Mr.","Arturo47","Escalante498",NA,NA,"M","hispanic","puerto_rican","M","Caguas  Puerto Rico  PR","296 Reichert Meadow","Pine Grove","Pennsylvania",17963
"2bfefa27-7ccc-434c-aa77-b7beedd32c99",1971-08-15,NA,"999-47-1888","S99916184","X47478812X","Mr.","Stevie682","Auer97",NA,NA,"M","white","irish","M","Springettsbury  Pennsylvania  US","155 Breitenberg Camp Unit 75","Norristown","Pennsylvania",19401
"d25b11e3-19be-4bfd-9807-6defc989b89f",1983-11-09,NA,"999-32-1092","S99978976","X23077784X","Ms.","Sanjuana985","West559",NA,NA,"S","white","italian","F","Monroe  Pennsylvania  US","729 Daugherty Trafficway Suite 6","Penn Forest","Pennsylvania",NA
"5c87861e-f159-4e0e-84d9-c59e7a1d8cb2",1946-10-20,NA,"999-75-2285","S99956741","X13126874X","Mr.","Kieth891","Hartmann983",NA,NA,"M","white","french_canadian","M","Plymouth  Pennsylvania  US","213 King Extension Unit 46","Pittsburgh","Pennsylvania",15106
"84a4b95c-afff-47c1-8457-0eaa60eedaa1",1908-08-25,1987-03-05,"999-66-7460","S99915626","X88566801X","Ms.","Glenn0","Maggio310",NA,NA,"S","white","german","F","Harrisburg  Pennsylvania  US","835 Haag Center Unit 30","Lower Merion","Pennsylvania",NA
"32aa9d38-c07f-4b80-b434-95163176e690",1975-12-30,NA,"999-68-4502","S99927041","X7041920X","Mrs.","Mamie949","Cremin516",NA,"Turner526","M","white","polish","F","West Manchester  Pennsylvania  US","693 Goodwin Quay Unit 92","Waverly","Pennsylvania",18411
"83106343-0189-4407-afec-3e220aea61b9",1934-10-07,NA,"999-18-7749","S99939002","X54769052X","Mr.","Herbert830","Olson653",NA,NA,"M","white","swedish","M","Lower Paxton  Pennsylvania  US","708 Predovic Trailer","Bullskin","Pennsylvania",NA
"7d29ba26-4f33-4c2e-be12-53369e400ae6",1957-02-25,NA,"999-73-8248","S99941250","X30793458X","Mr.","Scottie437","Monahan736",NA,NA,"M","white","irish","M","East Fairfield  Pennsylvania  US","768 Bernier Landing Apt 8","Monroeville","Pennsylvania",15085
"d3c48350-d8b6-49eb-a401-76aa86b861e1",1911-08-18,2002-03-01,"999-53-2438","S99994998","X72579978X","Mr.","Miguel815","Gollum504",NA,NA,"M","hispanic","puerto_rican","M","Carolina  Puerto Rico  PR","732 Tremblay Gate Apt 51","Pine Grove","Pennsylvania",17963
"5f3f79bc-95d8-4595-897f-68811512a973",1998-11-17,NA,"999-67-7220","S99997886","X68339046X","Ms.","Chanelle850","Padberg411",NA,NA,NA,"white","swedish","F","West Manchester  Pennsylvania  US","201 Barrows Light","Hazleton","Pennsylvania",18201
"0d4a508a-7f70-49fb-9451-19743922eae1",1974-09-09,NA,"999-41-6993","S99942244","X52832073X","Mr.","Reuben327","Leuschke194",NA,NA,"M","white","irish","M","State College  Pennsylvania  US","908 Waters Estate Unit 32","Windber","Pennsylvania",15963
"11932917-269f-436f-a2a0-6e99c2e9c704",1971-03-24,NA,"999-15-2316","S99919564","X14835106X","Mr.","Millard193","MacGyver246",NA,NA,"M","white","french","M","Haines  Pennsylvania  US","458 McDermott Light","Wilkinsburg","Pennsylvania",15218
"b959ac01-a536-4dd2-8300-4ce3da2de386",1976-04-15,NA,"999-97-5914","S99959864","X18919618X","Mrs.","Coleen678","Gleichner915",NA,"Stamm704","M","white","polish","F","Philadelphia  Pennsylvania  US","130 Brown Overpass Apt 4","Wilkinsburg","Pennsylvania",15218
"20f09814-f37d-48e5-8f11-60e62da3fb52",2007-08-24,NA,"999-76-1489",NA,NA,NA,"Wava789","Romaguera67",NA,NA,NA,"white","russian","F","St Petersburg  St Petersburg  RU","880 Schroeder Stravenue Suite 43","Allegheny","Pennsylvania",NA
"b6c7276b-0ffa-4223-ba45-a59dc0118e87",1937-11-04,NA,"999-76-6525","S99979087","X19950999X","Mr.","Arlen68","Dare640",NA,NA,"M","white","french","M","Buckingham  Pennsylvania  US","532 Kozey Neck","Munhall","Pennsylvania",15120
"fc3e206f-437e-47ab-9649-3f0540041185",1958-02-11,2018-04-15,"999-50-4812","S99969987","X45846974X","Mr.","Luis Miguel102","Duarte203",NA,NA,"S","black","dominican","M","Salisbury  Saint Joseph Parish  DM","809 Beahan Route Unit 76","Shaler","Pennsylvania",NA
"5e642672-5139-4d3b-908f-0795d8b6eac5",2013-12-17,NA,"999-90-1413",NA,NA,NA,"Tyra356","Padberg411",NA,NA,NA,"white","scottish","F","Penn Hills  Pennsylvania  US","1071 Dickinson Terrace","Coraopolis","Pennsylvania",15108
"692c94d7-73ad-4f3f-8efb-73a2841f8bd5",1908-08-25,2006-08-01,"999-21-5145","S99945119","X54267771X","Mrs.","Marin763","Konopelski743",NA,"Rodriguez71","M","white","german","F","Waymart  Pennsylvania  US","701 Russel Flat","Lower Merion","Pennsylvania",NA
"0f6152df-5cd9-433a-bb52-fd7f535194d6",1911-08-18,NA,"999-14-4045","S99976546","X12851758X","Mr.","Ricardo560","Palomo90",NA,NA,"M","hispanic","puerto_rican","M","Bayamon  Puerto Rico  PR","306 Lubowitz Orchard Unit 51","Pine Grove","Pennsylvania",17963
"239d6df2-276c-43ee-8cbf-c24d631d5b12",1954-08-21,2011-05-28,"999-83-4980","S99912170","X49060423X","Mrs.","Denice974","Kuphal363",NA,"Keebler762","M","white","english","F","Beccaria  Pennsylvania  US","399 VonRueden Key Unit 25","Warminster","Pennsylvania",NA
"09bdc56f-c791-4c1c-987f-304c308f3a44",1934-08-29,2018-08-03,"999-69-9381","S99945760","X69680668X","Ms.","Adrian111","Schulist381",NA,NA,"S","white","irish","F","Somerset  Pennsylvania  US","844 Rogahn Ville Unit 83","Allentown","Pennsylvania",18052
"ff2dc999-8c8d-424f-bd74-de9a5257dc01",1919-10-21,1992-12-04,"999-92-2449","S99939207","X87551071X","Mr.","Norbert530","Abernathy524",NA,NA,"S","white","french","M","East Nottingham  Pennsylvania  US","997 Trantow Gardens","Warminster","Pennsylvania",NA
"05b62774-d3ef-42a0-bf42-561546eec1cf",1971-06-30,NA,"999-93-6713","S99947629","X35939369X","Mr.","Mel236","Eichmann909",NA,NA,"M","white","irish","M","Franklin  Pennsylvania  US","733 Leffler Parade","Smith","Pennsylvania",NA
"18453ff6-6ebc-4d1e-9063-0fde7a25c255",1958-02-11,NA,"999-95-1025","S99919231","X13868066X","Mr.","Jos<e9> Eduardo181","Carrasco324",NA,NA,"M","black","dominican","M","Portsmouth  Saint John Parish  DM","167 Price Drive Unit 84","Shaler","Pennsylvania",NA
"e91583a9-832f-4c9e-bfc3-1e7837760f34",1913-07-28,1980-11-10,"999-96-9797","S99981275","X89052040X","Mrs.","Marla843","Bradtke547",NA,"Kunde533","M","white","american","F","Altoona  Pennsylvania  US","1099 Harber Trail","Antrim","Pennsylvania",NA
"6dde5bd7-237b-49b3-8f07-026b19d8c6e2",1949-08-28,NA,"999-86-6853","S99971860","X8574937X","Ms.","Lizbeth716","Ziemann98",NA,NA,"S","white","american","F","Penn  Pennsylvania  US","1084 Mills Trailer Apt 38","Dingman","Pennsylvania",NA
"e6be0351-2e4e-4cac-be0e-a6e4cd3d6a74",1954-08-21,NA,"999-77-5265","S99975495","X50454145X","Mrs.","Sunday568","Kassulke119",NA,"Littel644","M","white","english","F","Millcreek  Pennsylvania  US","880 Senger Crossing","Warminster","Pennsylvania",NA
"059e9cbc-3b2b-442c-a5b2-71bb3b3687ec",1973-06-12,NA,"999-60-3414","S99988610","X36615279X","Mrs.","Evelynn217","Hilll811",NA,"Hammes673","M","white","german","F","Montgomery  Pennsylvania  US","557 Smith Neck","Johnstown","Pennsylvania",15901
"cef03410-b868-4ca6-aabe-abea4be1760c",1908-08-25,2002-08-12,"999-45-5794","S99926829","X14447724X","Mrs.","Dierdre747","Gleason633",NA,"Rau926","M","white","german","F","Moosic  Pennsylvania  US","361 Abshire Stravenue","Lower Merion","Pennsylvania",NA
"2a12c7c7-1cfb-4307-93aa-425909b2e22b",1919-10-21,2000-01-04,"999-86-9260","S99930688","X18749107X","Mr.","Wilfredo622","Ritchie586",NA,NA,"M","white","french","M","Porter  Pennsylvania  US","368 Beer Track Apt 93","Warminster","Pennsylvania",NA
"b8f1c3c9-340b-41b2-aff5-adf9f06aaa19",1988-01-08,NA,"999-82-1511","S99950048","X8859822X","Ms.","Misha8","Champlin946",NA,NA,"S","white","german","F","Frankfurt  Hesse  DE","441 Christiansen Fort Unit 11","Rockefeller","Pennsylvania",NA
"08bca107-f277-4371-ae30-246ad5beb632",1986-08-08,NA,"999-95-6760","S99919463","X69412262X","Mrs.","Carly657","Hyatt152",NA,"Schmeler639","M","black","african","F","Scott  Pennsylvania  US","984 Kling Alley","Elizabeth","Pennsylvania",15037
"122215ec-5b82-46c4-b041-3fa1bb64d3b2",1934-08-29,2013-09-06,"999-19-3098","S99945154","X14535993X","Ms.","Asley870","Mills423",NA,NA,"S","white","irish","F","Pittsburgh  Pennsylvania  US","886 Yundt Center Suite 42","Allentown","Pennsylvania",18052
"f622e8dd-a54f-4142-aa8b-c3e9351919e8",1913-07-28,1982-02-18,"999-11-3350","S99976140","X76529981X","Ms.","Corinna386","Schuppe920",NA,NA,"S","white","american","F","Selinsgrove  Pennsylvania  US","449 Powlowski Divide","Antrim","Pennsylvania",NA
"8805b504-99b2-4be9-bee2-6336ddb7d18d",1985-09-30,NA,"999-77-6779","S99956334","X1846550X","Mr.","Levi940","Kerluke267",NA,NA,"M","white","english","M","Drumore  Pennsylvania  US","612 Wisozk Hollow","Mahoning","Pennsylvania",NA
"43f1978f-16f5-41f7-a986-a5c3d649384e",1961-06-03,NA,"999-38-6252","S99929189","X76446413X","Mrs.","Dolores502","V<e9>lez150",NA,"Quesada500","M","black","dominican","F","Roseau  Saint George  DM","148 Wyman Throughway","Green Tree","Pennsylvania",15106
"f99a809f-d7f7-41c4-93a5-3765fd189c60",1969-09-29,2013-01-07,"999-15-3854","S99965529","X29362284X","Mr.","Andrew29","Emard19",NA,NA,"M","white","american","M","Berlin  Pennsylvania  US","181 Tremblay Dale","Butler","Pennsylvania",16001
"379c35d0-2292-4cd3-b167-3839c94cb79a",1993-04-26,NA,"999-75-6660","S99947920","X85357768X","Ms.","Deon400","Bernier607",NA,NA,NA,"white","portuguese","F","Porto  Douro Litoral  PT","213 Muller Dale","Glenolden","Pennsylvania",19036
"b45a4d6e-e3be-43de-98c3-5237baa9b225",1913-07-28,1945-08-06,"999-97-2859","S99929460","X59269010X","Ms.","Lizzette325","Graham902",NA,NA,"S","white","american","F","Pittsburgh  Pennsylvania  US","371 Kemmer Vista","Antrim","Pennsylvania",NA
"6da87b44-ba64-46f3-a9b2-01605c06d79a",1908-08-25,1975-02-26,"999-13-8190","S99922698","X20745718X","Ms.","Georgene966","Morissette863",NA,NA,"S","white","german","F","Kennett Square  Pennsylvania  US","774 Haley Promenade Apt 80","Lower Merion","Pennsylvania",NA
"e82b0af9-220d-4430-a79d-20fa2e5c16d2",1919-10-21,NA,"999-27-6988","S99970107","X82602008X","Mr.","Brock407","Dach178",NA,NA,"M","white","french","M","Bloomfield  Pennsylvania  US","685 Mohr Well","Warminster","Pennsylvania",NA
"ab7ec8a8-d222-40c0-9547-29e4b76b257c",2019-06-17,NA,"999-43-5069",NA,NA,NA,"Evan94","O'Reilly797",NA,NA,NA,"white","irish","M","Manchester  Pennsylvania  US","239 Weimann Burg","Cranberry","Pennsylvania",NA
"f2e3e248-3ed5-4b6c-8665-26229aa0f541",1969-09-29,NA,"999-38-1062","S99910871","X73548998X","Mr.","Reggie481","Klocko335",NA,NA,"M","white","american","M","Greenwich  Pennsylvania  US","1049 Schamberger Divide Unit 40","Butler","Pennsylvania",16001
"c068ceb9-bfd7-4065-86ce-5f9fc20a3dd2",1994-02-12,NA,"999-41-7410","S99974179","X7596609X","Mr.","Marvin195","Cronin387",NA,NA,NA,"white","swedish","M","Liberty  Pennsylvania  US","521 Pfeffer Quay Apt 94","Jackson","Pennsylvania",NA
"5b50a271-bf2d-4466-920e-dffae5f1a9a6",1934-08-29,2014-06-04,"999-53-2053","S99963174","X2038967X","Mrs.","Niki25","Jaskolski867",NA,"Ferry570","M","white","irish","F","Loyalsock  Pennsylvania  US","735 Beier Highlands","Allentown","Pennsylvania",18052
"5655c84f-e285-4390-9dde-b826e260d3c5",1918-02-21,2002-08-27,"999-81-5716","S99925376","X30126815X","Mr.","Michale231","Rowe323",NA,NA,"M","white","american","M","East Earl  Pennsylvania  US","873 Feil Corner Unit 74","Greensburg","Pennsylvania",15601
"9cb8ba68-7989-49de-85d4-4f207b3f815e",1944-03-09,NA,"999-73-8357","S99910890","X88308557X","Mrs.","Ronna740","Thompson596",NA,"Eichmann909","M","black","african","F","Homer City  Pennsylvania  US","119 Hintz Camp","Philadelphia","Pennsylvania",19102
"7fb7391e-10ae-4f1d-bc35-dc29d8d956b6",1913-07-28,1975-11-24,"999-64-5812","S99971531","X66630368X","Mrs.","Gale827","Kuvalis369",NA,"Friesen796","M","white","american","F","Lake City  Pennsylvania  US","906 Stracke Throughway Unit 30","Antrim","Pennsylvania",NA
"08322686-84ec-4a90-b806-2a8d084887a9",1970-04-30,NA,"999-15-9201","S99918579","X83932108X","Mr.","Tyree261","Harber290",NA,NA,"M","white","german","M","Philadelphia  Pennsylvania  US","1011 Cartwright Course Unit 27","Lower Macungie","Pennsylvania",NA
"448f0e79-31f2-4aaf-b9ed-565b338fe5b8",1953-08-20,NA,"999-92-7069","S99929300","X55402209X","Mr.","Filiberto722","Auer97",NA,NA,"M","white","english","M","St. Marys  Pennsylvania  US","558 Prohaska Landing","Lansdale","Pennsylvania",19446
"a74cc78e-f3cb-48d3-b40b-eff0eeac2c6c",2001-03-01,NA,"999-52-9699","S99998937",NA,"Ms.","Velma961","Johnson679",NA,NA,NA,"white","italian","F","Bridgeport  Pennsylvania  US","239 Mills Branch","South Strabane","Pennsylvania",NA
"654c9a50-59b3-403c-8eb9-24989a3e93b0",1908-08-25,1989-05-05,"999-43-9480","S99953630","X31579827X","Ms.","Mendy939","Russel238",NA,NA,"S","white","german","F","New Britain  Pennsylvania  US","500 Bartoletti Run Apt 29","Lower Merion","Pennsylvania",NA
"d3b06cac-830c-4039-a454-e2c06f5a1a69",1988-12-19,NA,"999-27-9586","S99956747","X74084529X","Mr.","Buford910","Lubowitz58",NA,NA,"M","white","portuguese","M","Funchal  Madeira  PT","313 Carroll Trace Suite 44","Union","Pennsylvania",NA
"aaf3743b-cca7-45a3-b8ea-edeff0b487b2",1918-02-21,1981-11-26,"999-71-1365","S99960888","X38266245X","Mr.","Rigoberto443","Gulgowski816",NA,NA,"S","white","american","M","Philadelphia  Pennsylvania  US","839 Langosh Quay","Greensburg","Pennsylvania",15601
"08e86b41-4e75-4f96-bb22-525ac3914df6",1974-10-27,NA,"999-61-9407","S99963835","X74689285X","Mrs.","Chastity705","Gorczany269",NA,"Larkin917","M","white","french","F","Philadelphia  Pennsylvania  US","423 Lubowitz Grove","Scranton","Pennsylvania",18411
"587dc31d-c657-4bb2-ac8f-b8b9de934cbe",1957-09-08,NA,"999-34-3949","S99946636","X72247648X","Mrs.","Tisha655","Schumm995",NA,"Lynch190","M","white","english","F","Willistown  Pennsylvania  US","690 Ziemann Center","Pottstown","Pennsylvania",19464
"9f85d6c3-037d-4ecb-aa59-fa3e875b73c3",1968-12-13,NA,"999-45-6238","S99962128","X83357673X","Mrs.","Tracee120","Lemke654",NA,"Heaney114","M","asian","chinese","F","Shanghai  Shanghai Municipality  CN","794 Smith Club","Upper Darby","Pennsylvania",NA
"bcc766b6-07d1-499d-b9b9-ddb133df984e",1934-08-29,NA,"999-92-9047","S99972883","X57039313X","Ms.","Cathy455","Kuvalis369",NA,NA,"S","white","irish","F","Franklin  Pennsylvania  US","207 Christiansen Ranch Unit 11","Allentown","Pennsylvania",18052
"a4b1ab4b-149f-4af6-9e6c-203873b521b0",1913-07-28,NA,"999-75-2367","S99972602","X13602079X","Mrs.","Kasha638","Block661",NA,"Harber290","M","white","american","F","Portage  Pennsylvania  US","713 Goyette Alley","Antrim","Pennsylvania",NA
"7a8993c9-c2ab-498a-be7e-951981494a94",1972-08-27,NA,"999-58-2396","S99975683","X60177296X","Mr.","Terence292","Larson43",NA,NA,"M","white","english","M","East Lampeter  Pennsylvania  US","106 Greenfelder Terrace","Lower Merion","Pennsylvania",NA
"7ad62347-c585-419a-9ea3-cc4ca79b5044",1993-03-02,NA,"999-58-3247","S99913125","X13537192X","Ms.","Iesha760","Crist667",NA,NA,NA,"white","italian","F","Cooper  Pennsylvania  US","696 Moen Center Suite 78","Rockdale","Pennsylvania",NA
"9c8ebfad-b015-401b-b8d3-e9da14babb56",1918-02-21,1994-01-13,"999-86-3259","S99972502","X10381191X","Mr.","Jewel43","Ernser583",NA,NA,"S","white","american","M","Quakertown  Pennsylvania  US","109 Rohan Gateway Apt 51","Greensburg","Pennsylvania",15601
"cf4193b0-7247-4901-8463-d443538071ae",1961-05-30,NA,"999-43-6682","S99970126","X6792934X","Mr.","Cedric746","Halvorson124",NA,NA,"M","asian","asian_indian","M","Allentown  Pennsylvania  US","422 Lakin Landing Apt 14","Upper Allen","Pennsylvania",NA
"2558566b-02ec-45bd-a9db-1b3988028d69",1986-05-24,NA,"999-46-2550","S99980702","X64641078X","Mr.","Evan94","Jast432",NA,NA,"S","white","scottish","M","Westmont  Pennsylvania  US","403 Frami Mill","Barr","Pennsylvania",NA
"8667c042-7442-441b-97cf-bc436ca3159b",1968-12-26,NA,"999-21-7300","S99960562","X30620508X","Mr.","Junior695","Ferry570",NA,NA,"S","black","african","M","Oakland  Pennsylvania  US","379 Harris Route Suite 24","Philadelphia","Pennsylvania",19102
"c062f00b-db92-4051-aad4-9d82e88d3872",1985-10-19,NA,"999-60-1028","S99938852","X88370821X","Mrs.","Carmen818","Castellanos521",NA,"Dom<ed>nquez36","M","black","dominican","F","Marigot  Saint Andrew Parish  DM","489 Hammes Crossroad","Price","Pennsylvania",NA
"c10b8f33-af07-4033-8503-50a62518ba68",1996-06-18,NA,"999-80-2341","S99952905","X67675638X","Ms.","Mandie666","Rowe323",NA,NA,NA,"white","irish","F","Lewisburg  Pennsylvania  US","785 Senger Wall","Greene","Pennsylvania",NA
"33371540-0a40-47de-adcf-81fd6c4c50c5",1963-07-27,NA,"999-93-3193","S99974165","X5759403X","Mrs.","Macie339","Konopelski743",NA,"Armstrong51","M","white","scottish","F","Reading  Pennsylvania  US","484 Feeney Center","Munhall","Pennsylvania",15120
"cb70af8b-7496-44d8-8821-12e9fc70fd5e",1944-06-14,NA,"999-15-2740","S99918648","X53622396X","Ms.","Viviana350","Hirthe744",NA,NA,"S","white","english","F","Carlisle  Pennsylvania  US","625 Kshlerin Estate","Abington","Pennsylvania",NA
"362d5ffa-2ac3-4595-b1c4-267749ba3a14",1908-08-25,NA,"999-42-5775","S99957829","X74067167X","Mrs.","Nam74","Sporer811",NA,"Daniel959","M","white","german","F","Manor  Pennsylvania  US","888 Schaden Spur Suite 94","Lower Merion","Pennsylvania",NA
"9272ef82-6f25-40af-8f7a-9284c7200d8a",1948-04-22,2014-10-02,"999-70-9420","S99927221","X17431301X","Ms.","Tiesha180","Donnelly343",NA,NA,"S","black","west_indian","F","Port-au-Prince  Haiti  HT","859 Harris Mews","Warrington","Pennsylvania",NA
"5fd41e2c-49e8-4311-9c6d-0efe8e18a037",1981-11-22,NA,"999-36-6449","S99996278","X1306013X","Mrs.","Jesse626","Swift555",NA,"Goyette777","M","white","polish","F","East Finley  Pennsylvania  US","312 Willms Trafficway Suite 84","Susquehanna","Pennsylvania",18847
"92701d10-3ff1-4868-b36d-cf10c96af0cd",1918-02-21,2007-05-24,"999-92-2817","S99923879","X5804192X","Mr.","Wayne846","Murphy561",NA,NA,"M","white","american","M","Philadelphia  Pennsylvania  US","1023 Rau Flat Unit 57","Greensburg","Pennsylvania",15601
"8d81982d-0c1f-43aa-946e-7460f49b4486",1968-01-12,NA,"999-52-1155","S99984182","X81307037X","Mrs.","Tiny880","Gutmann970",NA,"Goldner995","M","white","irish","F","Mount Pleasant  Pennsylvania  US","416 Lehner Lock Suite 49","Moon","Pennsylvania",NA
"771c8de2-b44d-421f-bd42-058eadb5e48a",1951-01-06,NA,"999-30-9227","S99930734","X44441379X","Mrs.","Kyong970","Hagenes547",NA,"Schmeler639","M","black","african","F","Pequea  Pennsylvania  US","140 Raynor Mission","Worcester","Pennsylvania",NA
"9925c3ed-1648-4533-a2de-237ae6d03dd0",1960-05-31,NA,"999-11-9507","S99975665","X48519241X","Mrs.","Leonarda398","Reilly981",NA,"Welch179","M","white","scottish","F","New Castle  Pennsylvania  US","100 Brekke Wynd Unit 26","Somerset","Pennsylvania",15501
"444d9a5b-0132-4f21-92e5-cc52df97054c",1971-08-10,NA,"999-71-5484","S99982827","X65984710X","Mrs.","Viola977","Rodriguez71",NA,"Ferry570","M","white","american","F","Versailles  Pennsylvania  US","459 Herzog Skyway","Avalon","Pennsylvania",15202
"b3a2ad97-df5a-48ee-8960-6f6fd490f8ae",1960-12-30,NA,"999-61-2114","S99931328","X38994965X","Mr.","Gaylord332","Lowe577",NA,NA,"S","white","english","M","East Norwegian  Pennsylvania  US","342 Lindgren Lock","Thompsontown","Pennsylvania",17094
"609dbfd3-22ea-4fba-8945-f2e6a23115ca",1978-08-22,NA,"999-16-4937","S99941714","X34875032X","Mr.","Timmy68","Jakubowski832",NA,NA,"M","white","irish","M","Elizabeth  Pennsylvania  US","348 Lueilwitz Orchard Apt 98","New Castle","Pennsylvania",16101
"cf1b672d-ae84-4f16-bc90-a927db695f2e",1948-04-22,NA,"999-45-2433","S99944089","X18488449X","Mrs.","Beaulah36","Hoppe518",NA,"Waelchi213","M","black","west_indian","F","Havana  Havana  CU","318 Labadie Lane Suite 85","Warrington","Pennsylvania",NA
